"id","desc","ont","hs_psc","hs_hi","mm_psc","mm_hi","patterns","pattern_sums","sums"
"GO:0001631","cysteinyl leukotriene receptor activity","MF",1,1,1,0.133401639344262,"0000",0,3.13340163934426
"GO:0001635","calcitonin gene-related polypeptide receptor activity","MF",1,1,0.243442622950820,1,"0000",0,3.24344262295082
"GO:0001637","G-protein chemoattractant receptor activity","MF",0.297794209118691,0.470751427916185,0.104127995212628,0.172457671762669,"0000",0,1.04513130401017
"GO:0001639","PLC activating metabotropic glutamate receptor activity","MF",1,1,0.42765868442539,1,"0000",0,3.42765868442539
"GO:0001640","adenylate cyclase inhibiting metabotropic glutamate receptor activity","MF",1,1,0.752301838745282,0.511401387912712,"0000",0,3.26370322665799
"GO:0001641","group II metabotropic glutamate receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0001642","group III metabotropic glutamate receptor activity","MF",1,1,0.567048082314409,0.349252549179301,"0000",0,2.91630063149371
"GO:0001649","osteoblast differentiation","BP",1,0.808137034890215,0.920531682240522,0.901809106999488,"0000",0,3.63047782413022
"GO:0001653","peptide receptor activity","MF",0.608541615827013,0.902077161342219,0.258874406738747,0.0817681387518408,"0000",0,1.85126132265982
"GO:0001654","eye development","BP",0.876579227081156,1,0.694734486146273,0.660007758455319,"0000",0,3.23132147168275
"GO:0001655","urogenital system development","BP",0.525066231262883,1,0.344648406116496,0.93874246478566,"0000",0,2.80845710216504
"GO:0001656","metanephros development","BP",1,1,0.455203904472766,0.846932431309552,"0000",0,3.30213633578232
"GO:0001657","ureteric bud development","BP",1,1,0.255905340298116,0.668728906785679,"0000",0,2.92463424708379
"GO:0001658","ureteric bud branching","BP",1,1,0.456861324121947,0.596573828892525,"0000",0,3.05343515301447
"GO:0001659","temperature homeostasis","BP",1,1,0.353058737869561,0.334301005223277,"0000",0,2.68735974309284
"GO:0001660","fever","BP",1,1,1,1,"0000",0,4
"GO:0001661","conditioned taste aversion","BP",1,1,0.549696845554305,1,"0000",0,3.54969684555430
"GO:0001662","behavioral fear response","BP",1,1,0.615597907067935,0.83940015665394,"0000",0,3.45499806372188
"GO:0001664","G-protein-coupled receptor binding","MF",0.302899304623762,0.0567829793204004,0.0301421106483417,0.0782070377767165,"0010",1,0.46803143236922
"GO:0001665","alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0001666","response to hypoxia","BP",0.337314818413682,0.77836766095752,0.680326030705493,1,"0000",0,2.79600851007669
"GO:0001667","ameboidal cell migration","BP",0.37162282494938,1,0.092054046786657,0.282851528057527,"0000",0,1.74652839979356
"GO:0001671","ATPase activator activity","MF",0.120761589816053,0.317307385091351,1,1,"0000",0,2.43806897490740
"GO:0001672","regulation of chromatin assembly or disassembly","BP",0.501916811010112,0.316583960030924,0.233475282355119,1,"0000",0,2.05197605339616
"GO:0001675","acrosome formation","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0001676","long-chain fatty acid metabolic process","BP",1,1,0.186691525355214,0.754971168102125,"0000",0,2.94166269345734
"GO:0001678","cellular glucose homeostasis","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0001682","tRNA 5'-leader removal","BP",1,1,1,1,"0000",0,4
"GO:0001691","pseudophosphatase activity","MF",1,1,0.243442622950820,1,"0000",0,3.24344262295082
"GO:0001692","histamine metabolic process","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0001694","histamine biosynthetic process","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0001696","gastric acid secretion","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0001701","in utero embryonic development","BP",0.107923669014034,1,0.629989203929213,0.925959103327442,"0000",0,2.66387197627069
"GO:0001702","gastrulation with mouth forming second","BP",0.207280080889788,0.119143916413886,0.899415899643094,0.94800644965769,"0000",0,2.17384634660446
"GO:0001704","formation of primary germ layer","BP",1,1,0.967256832670187,0.942607640907843,"0000",0,3.90986447357803
"GO:0001705","ectoderm formation","BP",1,1,1,1,"0000",0,4
"GO:0001706","endoderm formation","BP",1,1,1,0.344016786450812,"0000",0,3.34401678645081
"GO:0001707","mesoderm formation","BP",1,1,0.932978796319877,0.983197609453806,"0000",0,3.91617640577368
"GO:0001708","cell fate specification","BP",1,1,0.952915180318129,0.92772307699651,"0000",0,3.88063825731464
"GO:0001709","cell fate determination","BP",1,1,0.996285579506005,1,"0000",0,3.99628557950600
"GO:0001710","mesodermal cell fate commitment","BP",1,1,1,0.50482295571292,"0000",0,3.50482295571292
"GO:0001711","endodermal cell fate commitment","BP",1,1,1,0.344016786450812,"0000",0,3.34401678645081
"GO:0001712","ectodermal cell fate commitment","BP",1,1,1,1,"0000",0,4
"GO:0001714","endodermal cell fate specification","BP",1,1,1,0.131086835771154,"0000",0,3.13108683577115
"GO:0001716","L-amino-acid oxidase activity","MF",1,1,1,1,"0000",0,4
"GO:0001727","lipid kinase activity","MF",0.438885294160509,0.753550605238768,0.268650178190404,1,"0000",0,2.46108607758968
"GO:0001729","ceramide kinase activity","MF",1,1,1,1,"0000",0,4
"GO:0001730","2'-5'-oligoadenylate synthetase activity","MF",1,1,0.0592265614762498,0.249030975844956,"0000",0,2.30825753732121
"GO:0001732","formation of translation initiation complex","BP",1,1,1,1,"0000",0,4
"GO:0001733","galactosylceramide sulfotransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0001734","mRNA (N6-adenosine)-methyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0001735","prenylcysteine oxidase activity","MF",1,1,1,1,"0000",0,4
"GO:0001736","establishment of planar polarity","BP",1,1,1,1,"0000",0,4
"GO:0001738","morphogenesis of a polarized epithelium","BP",1,1,1,1,"0000",0,4
"GO:0001743","optic placode formation","BP",1,1,1,1,"0000",0,4
"GO:0001754","eye photoreceptor cell differentiation","BP",1,1,0.466574240201321,0.462751325606544,"0000",0,2.92932556580786
"GO:0001755","neural crest cell migration","BP",1,1,0.721283209069935,0.262094929054064,"0000",0,2.983378138124
"GO:0001756","somitogenesis","BP",1,0.119143916413886,0.89850556168132,0.80999777883055,"0000",0,2.82764725692576
"GO:0001757","somite specification","BP",1,0.119143916413886,1,0.430055340580643,"0000",0,2.54919925699453
"GO:0001758","retinal dehydrogenase activity","MF",1,1,0.42765868442539,1,"0000",0,3.42765868442539
"GO:0001759","induction of an organ","BP",1,1,0.873066406301496,0.565056994412455,"0000",0,3.43812340071395
"GO:0001760","aminocarboxymuconate-semialdehyde decarboxylase activity","MF",1,1,1,1,"0000",0,4
"GO:0001761","beta-alanine transmembrane transporter activity","MF",1,1,1,1,"0000",0,4
"GO:0001762","beta-alanine transport","BP",1,1,1,1,"0000",0,4
"GO:0001763","morphogenesis of a branching structure","BP",1,1,0.312939726489484,0.542268277995819,"0000",0,2.8552080044853
"GO:0001764","neuron migration","BP",1,1,0.924827395050877,0.968185157191672,"0000",0,3.89301255224255
"GO:0001766","membrane raft polarization","BP",0.0429373368301954,0.224110248976735,0.233475282355119,1,"1000",1,1.50052286816205
"GO:0001767","establishment of lymphocyte polarity","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0001768","establishment of T cell polarity","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0001771","formation of immunological synapse","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0001773","myeloid dendritic cell activation","BP",0.207280080889788,0.119143916413886,0.0203207282531677,0.675308430964017,"0010",1,1.02205315652086
"GO:0001774","microglial cell activation","BP",1,1,1,1,"0000",0,4
"GO:0001775","cell activation","BP",0.581927776443793,0.0394712422855846,0.107544030564109,0.116968358583075,"0100",1,0.845911407876562
"GO:0001776","leukocyte homeostasis","BP",0.687098694123088,1,0.194591284506935,1,"0000",0,2.88168997863002
"GO:0001777","T cell homeostatic proliferation","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0001778","plasma membrane repair","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0001779","natural killer cell differentiation","BP",1,1,0.0867654052153538,0.130984880051530,"0000",0,2.21775028526688
"GO:0001780","neutrophil homeostasis","BP",1,1,1,0.046999445675183,"0001",1,3.04699944567518
"GO:0001781","neutrophil apoptosis","BP",1,1,1,0.0171626653500381,"0001",1,3.01716266535004
"GO:0001782","B cell homeostasis","BP",1,1,0.260107979073598,0.00870208902753075,"0001",1,2.26881006810113
"GO:0001783","B cell apoptosis","BP",1,1,0.426495565527649,0.179966258756608,"0000",0,2.60646182428426
"GO:0001784","phosphotyrosine binding","MF",0.386907229797565,1,0.672511867061278,0.436116726026599,"0000",0,2.49553582288544
"GO:0001785","prostaglandin J receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0001786","phosphatidylserine binding","MF",0.62418650839478,1,1,1,"0000",0,3.62418650839478
"GO:0001787","natural killer cell proliferation","BP",1,1,1,1,"0000",0,4
"GO:0001788","antibody-dependent cellular cytotoxicity","BP",1,1,1,1,"0000",0,4
"GO:0001794","type IIa hypersensitivity","BP",1,1,0.549696845554305,0.344016786450812,"0000",0,2.89371363200512
"GO:0001796","regulation of type IIa hypersensitivity","BP",1,1,0.549696845554305,0.344016786450812,"0000",0,2.89371363200512
"GO:0001798","positive regulation of type IIa hypersensitivity","BP",1,1,0.549696845554305,0.344016786450812,"0000",0,2.89371363200512
"GO:0001802","type III hypersensitivity","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0001803","regulation of type III hypersensitivity","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0001805","positive regulation of type III hypersensitivity","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0001806","type IV hypersensitivity","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0001807","regulation of type IV hypersensitivity","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0001808","negative regulation of type IV hypersensitivity","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0001810","regulation of type I hypersensitivity","BP",1,1,0.138025305373524,0.046999445675183,"0001",1,2.18502475104871
"GO:0001812","positive regulation of type I hypersensitivity","BP",1,1,0.138025305373524,0.046999445675183,"0001",1,2.18502475104871
"GO:0001816","cytokine production","BP",0.694126190892211,0.104038515600077,0.104527671067706,0.372628144497051,"0000",0,1.27532052205704
"GO:0001817","regulation of cytokine production","BP",0.41877618026255,0.0701091963686656,0.103957697441316,0.00771944083572959,"0001",1,0.600562514908261
"GO:0001818","negative regulation of cytokine production","BP",0.922506809960183,0.134285780883528,0.7166512585465,0.122955452561353,"0000",0,1.89639930195156
"GO:0001819","positive regulation of cytokine production","BP",0.0567473773278562,0.068489001108864,0.140751181085043,0.00357652502071270,"0001",1,0.269564084542475
"GO:0001820","serotonin secretion","BP",1,1,0.549696845554305,0.344016786450812,"0000",0,2.89371363200512
"GO:0001821","histamine secretion","BP",1,1,1,1,"0000",0,4
"GO:0001822","kidney development","BP",0.467401587303767,1,0.400566586912012,0.972217895837307,"0000",0,2.84018607005309
"GO:0001823","mesonephros development","BP",1,1,0.654889931466869,1,"0000",0,3.65488993146687
"GO:0001824","blastocyst development","BP",0.207280080889788,1,0.388262572155038,0.478351293140767,"0000",0,2.07389394618559
"GO:0001825","blastocyst formation","BP",0.207280080889788,1,0.310989583427769,0.639930847527177,"0000",0,2.15820051184473
"GO:0001826","inner cell mass cell differentiation","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0001829","trophectodermal cell differentiation","BP",0.207280080889788,1,0.360404694236133,0.52362127219397,"0000",0,2.09130604731989
"GO:0001830","trophectodermal cell fate commitment","BP",1,1,1,1,"0000",0,4
"GO:0001831","trophectodermal cellular morphogenesis","BP",1,1,1,1,"0000",0,4
"GO:0001832","blastocyst growth","BP",1,1,0.556707165645211,0.47960543320737,"0000",0,3.03631259885258
"GO:0001833","inner cell mass cell proliferation","BP",1,1,0.280727500175854,0.675308430964017,"0000",0,2.95603593113987
"GO:0001835","blastocyst hatching","BP",1,1,0.654889931466869,0.430055340580643,"0000",0,3.08494527204751
"GO:0001836","release of cytochrome c from mitochondria","BP",0.60521175662764,1,0.242151671456666,0.166030258305944,"0000",0,2.01339368639025
"GO:0001837","epithelial to mesenchymal transition","BP",0.938599435951906,1,0.808781991321984,1,"0000",0,3.74738142727389
"GO:0001838","embryonic epithelial tube formation","BP",1,1,0.774522020784564,0.80445766848113,"0000",0,3.57897968926570
"GO:0001839","neural plate morphogenesis","BP",1,1,1,0.675308430964017,"0000",0,3.67530843096402
"GO:0001840","neural plate development","BP",1,1,0.930151351833022,0.384603078896968,"0000",0,3.31475443072999
"GO:0001841","neural tube formation","BP",1,1,0.692136931320961,0.752888424028815,"0000",0,3.44502535534978
"GO:0001842","neural fold formation","BP",1,1,1,0.430055340580643,"0000",0,3.43005534058064
"GO:0001843","neural tube closure","BP",1,1,0.531742490844984,0.90924548025885,"0000",0,3.44098797110383
"GO:0001844","protein insertion into mitochondrial membrane during induction of apoptosis","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0001845","phagolysosome formation","BP",1,1,1,1,"0000",0,4
"GO:0001846","opsonin binding","MF",1,0.317307385091351,0.243442622950820,0.133401639344262,"0000",0,1.69415164738643
"GO:0001847","opsonin receptor activity","MF",1,0.119455058979897,1,1,"0000",0,3.11945505897990
"GO:0001848","complement binding","MF",0.207360673968947,0.398899138768099,0.0143998978906995,0.00236453967721933,"0011",2,0.623024250304965
"GO:0001849","complement component C1q binding","MF",1,1,1,1,"0000",0,4
"GO:0001851","complement component C3b binding","MF",1,1,0.243442622950820,0.133401639344262,"0000",0,2.37684426229508
"GO:0001865","NK T cell differentiation","BP",1,1,0.654889931466869,1,"0000",0,3.65488993146687
"GO:0001866","NK T cell proliferation","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0001867","complement activation, lectin pathway","BP",0.501916811010112,0.316583960030924,0.233475282355119,0.131086835771154,"0000",0,1.18306288916731
"GO:0001868","regulation of complement activation, lectin pathway","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0001869","negative regulation of complement activation, lectin pathway","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0001871","pattern binding","MF",0.184373754169675,0.0315370100574665,0.177222628847237,0.504326822509142,"0100",1,0.89746021558352
"GO:0001872","zymosan binding","MF",1,1,1,1,"0000",0,4
"GO:0001875","lipopolysaccharide receptor activity","MF",0.62418650839478,0.0725321240611052,0.243442622950820,1,"0000",0,1.94016125540670
"GO:0001878","response to yeast","BP",1,1,1,1,"0000",0,4
"GO:0001880","Mullerian duct regression","BP",1,1,1,1,"0000",0,4
"GO:0001881","receptor recycling","BP",0.501916811010112,0.316583960030924,0.654889931466869,1,"0000",0,2.47339070250790
"GO:0001882","nucleoside binding","MF",0.519980049788321,1,1,1,"0000",0,3.51998004978832
"GO:0001883","purine nucleoside binding","MF",1,1,1,1,"0000",0,4
"GO:0001885","endothelial cell development","BP",0.37162282494938,1,0.549696845554305,0.344016786450812,"0000",0,2.26533645695450
"GO:0001886","endothelial cell morphogenesis","BP",1,1,1,0.131086835771154,"0000",0,3.13108683577115
"GO:0001889","liver development","BP",1,1,0.518936526975962,0.8265101643534,"0000",0,3.34544669132936
"GO:0001890","placenta development","BP",0.37162282494938,0.224110248976735,0.877705543293957,0.868854469042071,"0000",0,2.34229308626214
"GO:0001892","embryonic placenta development","BP",1,1,0.478125736473412,0.60383194578922,"0000",0,3.08195768226263
"GO:0001893","maternal placenta development","BP",1,1,1,1,"0000",0,4
"GO:0001894","tissue homeostasis","BP",0.902200754623802,0.106710310500011,0.200628315578797,0.0900137895781234,"0000",0,1.29955317028073
"GO:0001895","retina homeostasis","BP",1,0.224110248976735,0.234117587816611,0.430055340580643,"0000",0,1.88828317737399
"GO:0001897","cytolysis by symbiont of host cells","BP",0.207280080889788,0.119143916413886,0.233475282355119,0.131086835771154,"0000",0,0.690986115429946
"GO:0001906","cell killing","BP",0.275186107440046,0.152561680130138,0.511079747854585,0.0298263422640859,"0001",1,0.968653877688855
"GO:0001907","killing by symbiont of host cells","BP",0.207280080889788,0.119143916413886,0.233475282355119,0.131086835771154,"0000",0,0.690986115429946
"GO:0001909","leukocyte mediated cytotoxicity","BP",0.344239614472886,0.0232584144326009,0.796090670388257,0.0761212823684724,"0100",1,1.23970998166222
"GO:0001910","regulation of leukocyte mediated cytotoxicity","BP",0.362534175461761,0.0255246392326616,0.0095831767454143,0.0136660917164691,"0111",3,0.411308083156306
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","BP",1,1,0.138025305373524,0.046999445675183,"0001",1,2.18502475104871
